"SNAPKIN","['Immobilier, BTP, Architecture', 'BTP, Architecture', 'Outil', 'mesure', '3D', 'plan d’architectes', 'Kinect', 'BtoC']","Outil de mesure 3D et de création de plan d’architectes à partir de la Kinect de Microsoft"
"SATT NORD","['Services aux entreprises', 'Accélération', 'Transfert de Technologie', 'BtoB']","Société d'Accélération du Transfert de Technologie"
"COLEENE & MC ADAM ","['Transport & Logistique', 'coleene & mc adam']","coleene & mc adam"
"CITY PART","['SSII & NTIC', 'Internet', 'solution', 'recherche', 'partenaires', 'sponsors', 'BtoB']","La solution pour votre recherche de partenaires ou de sponsors"
"PUZZLE CONCEPT","['Education, Apprentissage', 'EdTech', 'Cabinet', 'formation', 'prévention', 'risques', 'psychosociaux', 'BtoB']","Cabinet de formation en prévention des risques psychosociaux"
"PAPILLE OPTIQUE","['Services aux entreprises', 'Marketing, communication', 'Accompagne', 'entreprises innovantes', 'communication', 'vulgarisation', 'projets', 'BtoB']","Accompagne les entreprises innovantes dans leur communication et surtout dans la vulgarisation de leurs projets"
"OLIKROM","['Santé, Biotech, Chimie', 'Diagnostique, Analyse', 'Fabricant', 'pigments', 'intelligents', 'BtoB']","Fabricant de pigments intelligents"
"MY-OCCS","['Electronique & Composants', 'Plateformes', 'embarquées', 'applications', 'mesure', 'commande/contrôle', 'optimisation', 'BtoB']","Plateformes embarquées et performantes abordables et ouvertes pour des applications de mesure, commande / contrôle ainsi que d’optimisation"
"LE LAB COWORKING - PETITES ECURIES","['Services aux entreprises', 'Productivité', 'coworking', 'espace', 'startups', 'travail', 'BtoB']","14 postes a louer, espace moderne et lumineux"
"POP UP STORZ","['Services aux entreprises', 'Productivité', 'Boutiques', 'éphémères', 'réseau social', 'BtoB']","Boutiques éphémères"
"NOTOX","['Transport & Logistique', 'Développement', 'planches de surf', 'nouvelle génération', 'BtoC']","Développement de planches de surf de nouvelle génération"
"JD TRANSBIO","['Santé, Biotech, Chimie', 'Poterie', 'biodégradable', 'mécanisable', 'BtoC']","Poterie biodégradable et mécanisable"
"JUST ART","['Services aux entreprises', 'Marketing, communication', 'Agence', 'communication', 'globale', 'BtoB']","Agence de communication globale"
"LABEL HISTOLOGIE","['Services aux entreprises', 'Conseil', 'EdTech', 'plateformes', 'techniques', 'formations', 'professionnelles', 'immunohistochimie', 'histologie', 'colorations spéciales', 'hybridation in situ', 'BtoB']","Développement de plateformes techniques, de formations professionnelles"
"LOOKIES","['Services aux entreprises', 'Marketing, communication', 'efficacité', 'publicité mobile', 'en magasin', 'BtoB']","Mesurez l'efficacité de votre publicité mobile en magasin"
"INNOKO","['Services aux entreprises', 'Management, stratégie', 'façonnons', ""lieux d'innovation"", 'Innovation Room', 'BtoB']","Nous façonnons des lieux d'innovation et nous leur donnons vie"
"INGENIA-SYSTEM","['Services aux entreprises', 'Concepteur', 'bancs de tests', 'clés en main', 'BtoB']","Concepteur de bancs de tests clés en main"
"FINANCE UP","['Finance', 'crowdfunding', 'soutenir', 'entreprises', 'en développement', 'BtoB']","Le crowdfunding pour soutenir les entreprises en développement"
"IPLUS1","['Services aux entreprises', 'Web marketing, publicité en ligne', ""recherche d'informations"", 'stratégiques', 'BtoB']","Société spécialisée dans la recherche d'informations stratégiques"
"GALILE 360","['Finance', 'Fintech', 'plateforme', 'financement', 'management', 'participatif', 'BtoB']","La plateforme de financement et de management participatif"
"FRECNSYS","['Electronique & Composants', 'Instrumentation, Capteurs', 'Capteurs', 'passifs', 'sans-fil', 'identifiables', 'BtoB']","Capteurs passifs, sans-fil et identifiables"
"FARMAN","['Transport & Logistique', 'installations robotisées', 'assemblage', 'convoyeurs à accumulation', 'BtoB']","Expert en installations robotisées, produit des lignes d'assemblage robotisées et de convoyeurs à accumulation"
"ECOPREFAIR","['Santé, Biotech, Chimie', '', 'repère', 'qualité', 'air intérieur', 'BtoB', 'BtoC']","Le repère de la qualité de l'air intérieur"
"EASYCROWD","['Finance', 'Financement', 'Solution', 'crowdfunding', 'marque blanche', 'BtoB']","Solution complète de crowdfunding en marque blanche"
"DMD SANTE","['Santé, Biotech, Chimie', 'EdTech', 'plateforme', 'évaluation', 'collaborative', 'applications mobiles', 'santé', 'BtoB', 'BtoC']","Première plateforme d'évaluation collaborative et indépendante d'applications mobiles de santé sur smartphone ou tablette"
"TOUTSENOTE.COM","['Services aux entreprises', 'questionnaire', 'en ligne', 'BtoB']","Votre questionnaire en ligne"
"DACTYLE","['SSII & NTIC', 'Accompagne', 'sociétés', 'stratégie', 'Terminaux mobiles', 'Objets connectés', 'BtoB']","Accompagne les sociétés dans la définition de leur stratégie dans les domaines des Terminaux mobiles et des Objets connectés"
"REMIX COWORKING","['Services aux entreprises', 'Productivité', 'Communauté', 'créateurs', 'coworking', 'espaces', 'BtoB', 'BtoC']","Communauté de créateurs et de créatifs"
"AU DELA DE CHEZ SOI","['Education, Apprentissage', 'EdTech', 'Organisme', 'formation', 'évènementiel', 'autocar', 'BtoB']","Organisme de formation et évènementiel dans un autocar spécialement aménagé"
"CRYSTAL DEVICE","['Electronique & Composants', 'Composants', 'électroactifs', 'innovants', 'BtoB']","Composants électroactifs innovants"
"CELODEV","['Santé, Biotech, Chimie', 'Conseil', 'papetier', 'Traitement', 'enzymatique', 'BtoB']","Conseil papetier & Traitement enzymatique"
"GLADYS BOURDON","['Art, Culture, Loisirs, Sport', 'Design', 'Graphique', 'BtoC']","Design Graphique"
"BIOSERENITY","['Santé, Biotech, Chimie', 'Solution', 'santé', 'intelligente', 'suivi', 'diagnostic', 'épilepsie', 'BtoC']","Solution de santé intelligente pour le suivi et le diagnostic de l'épilepsie"
"ARROWMAN EXECUTIVE SEARCH","['Services aux entreprises', 'Conseil', 'Conseil', 'recrutement', 'approche directe', 'BtoB']","Conseil en recrutement par approche directe"
"ALIMA","['Electronique & Composants', 'Objets connectés', 'EdTech', 'Mesurer', 'analyser', 'optimiser', 'qualité', 'air intérieur', 'BtoC']","Mesurer, analyser et optimiser la qualité de votre air intérieur"
"ADYMIC","['SSII & NTIC', 'Media', 'Agence', 'marketing', 'digital', 'campagnes', 'jeux', 'publicitaires', 'plateformes digitales', 'BtoB', 'BtoC']","Agence de marketing digital qui conçoit des campagnes de jeux publicitaires sur de multiples plateformes digitales"
"INCREDIBOX","['Art, Culture, Loisirs, Sport', 'chef', 'orchestre', 'groupe', 'beat box', 'BtoC']","Devenez le chef d'orchestre de votre propre groupe de beat box"
"DEXEM","['SSII & NTIC', 'Cloud', 'Solutions', 'Cloud', 'Relation Clients', 'Téléphone', 'BtoB', 'BtoC']","Solutions Cloud de Relation Clients par Téléphone"
"SHOPTONSAM","['Transport & Logistique', 'conducteur', 'désigné', 'soirée', 'covoiturage', 'CtoC']","Site consacré à la recherche d'un conducteur désigné"
"FOSBURIT","['Finance', 'crowdfunding', 'plateforme', 'financement', 'sports', 'CtoC']","La plateforme de financement collectif de projets sportifs"
"ALTERRE","['SSII & NTIC', 'Curation web, Moteur de recherche', 'moteur de recherche', 'particuliers', 'écologique', 'BtoC', 'CtoC']","Comparer des milliers d'annonces en quelques clics"
"MUTUM","['Services aux particuliers', 'emprunt', 'prêt', 'objets', 'particuliers', 'CtoC']","Un site de prêt et d'emprunts d'objets entre particuliers"
"DECLIC ET DES TRUCS","['Education, Apprentissage', 'EdTech', 'Défis', 'ludiques', 'éducatifs', 'BtoC']","Défis ludiques & éducatifs pour les 6-11 ans"
"SHAPE MY BUSINESS","['Services aux entreprises', 'Management, stratégie', 'box', 'entreprendre', 'BtoB']","La box pour entreprendre"
"OUT THERE","['Mode, Textile, Beauté', 'Boutique', 'nomade', 'BtoC']","Guide des créateurs"
"UNLTD.FM","['Services aux particuliers', 'logiciel', 'musique', 'DJ', 'BtoC']","Une radio en ligne qui permet aux DJ's de créer leurs propres show en une minute"
"NOVITACT","['Electronique & Composants', 'Objets connectés', 'bracelet connecté', 'wearable device', 'toucher', 'BtoC']","Des produits et applications connectées exploitant le sens du toucher"
"MESPADRILLES","['Mode, Textile, Beauté', 'espadrille', 'personnalisable', 'BtoC']","L'espadrille personnalisable, fabriquée en France"
"HUPP","['Transport & Logistique', 'covoiturage', 'temps-réel', 'application', 'BtoC', 'CtoC']","Le covoiturage. En temps-réel"
"KEMWATT","['Electronique & Composants', 'Batteries', 'batteries', 'écologique', 'électrolytes', 'fortes puissances', 'électricité renouvelable', 'BtoB']","Des batteries à électrolytes circulants de fortes puissances"
"MAX ROSSE","['Mode, Textile, Beauté', 'Polo', 'homme', 'chic', 'désinvolte', 'BtoC']","Le Polo de ville pour homme chic et désinvolte"
"L ORANGERIE DE PARIS","['Restauration, Cuisine, Alimentation', 'Boissons non alcoolisées', 'Créateurs', 'Machines', 'boire', 'Oranges', 'BtoB']","Distributeurs Automatiques d'oranges pressées"
"WE ARE GIF","['Services aux particuliers', 'photos', 'gif', 'mouvement', 'BtoC']","Transforme vos photos en gif animés"
"HIPPOCKETWIFI","['SSII & NTIC', 'Internet', 'solution', 'internet', 'voyageurs', 'étrangers', 'BtoC']","La solution internet pour les voyageurs étrangers séjournant en France"
"YESTUDENT","['Services aux particuliers', 'Plateforme', 'étudiants', 'accompagner', 'ville', 'études', 'BtoC']","Plateforme aidant les étudiants à se faire accompagner lorsqu'ils doivent se déplacer quelques jours dans une ville dans le cadre de leurs études"
"FRIPESHOP","['Mode, Textile, Beauté', 'Vente', 'rachat', 'vêtements', 'occasion', 'BtoC']","Vente et rachat de vêtements d'occasion"
"SMOOVUP","['Services aux particuliers', 'rencontrer', 'colocataires', 'vous correspondent', 'BtoC']","Le meilleur moyen de rencontrer les colocataires qui vous correspondent"
"KINGSCUP","['Services aux entreprises', 'marketing', 'publicité', ""publicité par l'objet"", 'objet publicitaire']","Découvrez une nouvelle façon de partager une boisson grâce à nos Kips gratuit pour les entreprises"
"EMPRUNTEZ LE","['Services aux particuliers', 'emprunter', 'objets', 'coup de main', 'CtoC']","Emprunter des objets et faire appel à des coups de main, gratuitement, en échange de points"
"REPUTATION HUNTER","['Services aux entreprises', 'Conseil', 'réputation', 'maitrise', 'réseaux sociaux', 'BtoB', 'BtoC']","Chasseurs de Réputation - détectives web"
"TOMBOLASTAR.FR","['Jeux, Jouets', 'tombola', 'social', 'jeu', 'patron', 'BtoC']","Jouez enfin au boulot grâce à votre patron!"
"PAKATA","['Voyage, Hébergement', 'site web', 'communautaire', 'séjour', 'étudiant', ""à l'étranger"", 'CtoC']","Le site web communautaire pour préparer son séjour étudiant à l'étranger"
"MAKE MY SUNDAY","['Art, Culture, Loisirs, Sport', 'alternative', 'agréable', 'blues', 'dimanche', 'BtoC']","Vous propose une alternative agréable au blues du dimanche, tous les dimanches"
"SWELLO","['Services aux entreprises', 'Web marketing, publicité en ligne', 'Twitter', 'programmez', 'Tweets', 'BtoC', 'BtoB']","L'application française pour programmer vos tweets avec amour"
"ORSON.IO","['SSII & NTIC', 'Internet', 'Créer', 'site web', 'qualité', 'professionnelle', 'BtoB', 'BtoC']","Créer un site web de qualité professionnelle sans une ligne de code"
"KIMD","['Services aux particuliers', 'smartphone', 'caméra', 'foule', 'BtoC']","Utilisez votre smartphone sans gêner la foule"
"NEOPPIDUM","['Services aux entreprises', 'annuaire', 'entreprises', 'qualifiées', 'BtoB']","L'annuaire des entreprises qualifiées"
"CHECK MY METRO","['Transport & Logistique', 'métro', 'jeu', 'échange', 'BtoC']","Faire du métro un terrain de jeu et d'échange"
"EXPERT JURIDIQUE","['Services aux entreprises', 'Juridique, Administratif', 'Plateforme', 'accéder', 'services', 'avocat', 'certifié', 'BtoC']","Plateforme qui permet à tous d'accéder aux services d'un avocat certifié sans bouger de chez soi"
"SIDEMASH","['SSII & NTIC', 'Internet', 'reseau social', 'Live', 'BtoC']","Le reseau social du Live"
"FIZZER","['SSII & NTIC', 'Transformer', 'meilleurs moments', 'cartes postales', 'BtoC']","Transforme vos meilleurs moments en cartes postales"
"WONDRWORLD","['Mode, Textile, Beauté', 'génération', 'unique', 'vêtements', 'voyage', 'BtoC']","La nouvelle génération unique de vêtements conçus par vous et pour vous"
"ASSESSFIRST","['SSII & NTIC', 'Big Data', 'entreprises', 'performance', 'bon vivre', 'big data', 'RH', 'BtoB']","Rendre les entreprises extraordinairement performantes tout en leur permettant d'être des lieux où il fait incroyablement bon vivre"
"WEBIMM","['Immobilier, BTP, Architecture', 'Immobilier', 'immobilier', 'vente', 'location', 'BtoB']","Le N°1 de l’immobilier d’entreprise en France"
"ID2SORTIES","['Services aux particuliers', 'sorties', 'loisir', 'idées', 'tickets', 'BtoC', 'CtoC']","Des idées de sorties, des événements et des bons plans partout en France"
"RADIOLINE","['SSII & NTIC', 'Media', 'écouter', 'gratuitement', 'radios', 'podcasts', 'monde entier', 'application', 'BtoC']","Vous permet d'écouter gratuitement plus de 35.000 radios et podcasts Sports, News, Talk et Musique du monde entier dans une seule et même application"
"SHAREPAY","['Services aux particuliers', 'Payez', 'ensemble', 'temps réel', 'réseau social', 'dépenses', 'collectives', 'BtoC']","Payez ensemble, en temps réel"
"MY WEBART","['Art, Culture, Loisirs, Sport', 'CtoC']","Une place de marché unique pour l'art"
"VAADATA","['SSII & NTIC', 'sécurité', 'sécurité web', 'tests sécurité', 'audit', 'failles', 'vulnérabilité']","Sécurisation de sites web, applications mobiles et logiciels SaaS"
"FRANCE SURGERY","['Santé, Biotech, Chimie', 'Plateforme', 'système', 'santé', 'patients', 'internationaux', 'expatriés', 'BtoC']","Plateforme d’accès au système de santé français pour les patients internationaux et les expatriés"
"ADVENCIS","['Santé, Biotech, Chimie', 'santé', 'ingénieurie', 'logiciels', 'BtoB']","Système pour la détection rapide des contaminations microbiennes dans l'eau utilisée pour la production"
"qsdf","['SSII & NTIC', 'Media', 'conseil', 'stratégie', 'numérique', 'BtoB']","qsdf"
"BOOK WEATHER","['Art, Culture, Loisirs, Sport', 'Application', 'iphone', 'partager', 'lectures', 'CtoC']","Application iphone qui vous permet de partager vos lectures avec vos amis"
"CROSSROAD","['Art, Culture, Loisirs, Sport', 'EdTech', 'Magasin', 'instruments de musique', 'BtoC']","Magasin d’instruments de musique"
"BUSYBEE.IO","['Finance', 'Plateforme', 'crowdsourcing', 'crowdfunding', 'inventions', 'BtoB']","Plateforme de crowdsourcing et de crowdfunding pour inventions"
"ICIA TECHNOLOGIES","['Services aux entreprises', 'Applications', 'informatiques', 'données', 'cartographique', 'BtoB']","Applications informatiques exploitant des données cartographique"
"ABANKOS ROBOTIC","['Electronique & Composants', 'Drone, Robotique', 'RoboTech', 'Conception', 'commercialisation', 'robots', 'sureté', 'sécurité', 'BtoB']","Conception et commercialisation de robots de sureté et de sécurité"
